# pos	SRR10903401-20200102	SRR10903402-20200102
25107	98	344
25108	96	341
25109	95	342
25110	96	343
25111	100	345
25112	100	347
25113	99	348
25114	99	349
25115	99	348
25116	98	351
25117	98	351
25118	100	351
25119	100	355
25120	100	354
25121	98	350
25122	98	350
25123	98	353
25124	101	354
25125	104	358
25126	103	361
25127	104	360
25128	104	363
25129	104	372
25130	103	372
25131	105	378
25132	104	376
25133	102	373
25134	101	370
25135	99	371
25136	98	367
25137	98	365
25138	98	363
25139	100	368
25140	101	370
25141	104	367
25142	105	364
25143	107	371
25144	108	369
25145	108	370
25146	107	372
25147	107	373
25148	106	377
25149	106	377
25150	111	385
25151	110	385
25152	111	390
25153	112	389
25154	111	387
25155	110	388
25156	110	389
25157	112	387
25158	111	389
25159	110	398
25160	111	401
25161	117	403
25162	118	404
25163	119	406
25164	119	405
25165	118	404
25166	120	410
25167	123	407
25168	124	403
25169	125	403
25170	127	405
25171	129	411
25172	129	412
25173	130	415
25174	130	415
25175	129	413
25176	129	412
25177	130	414
25178	132	420
25179	132	424
25180	133	426
25181	134	429
25182	134	431
25183	136	431
25184	136	428
25185	136	430
25186	140	451
25187	140	449
25188	142	446
25189	145	453
25190	145	454
25191	144	456
25192	145	455
25193	145	453
25194	145	451
25195	145	455
25196	146	454
25197	147	455
25198	147	457
25199	151	458
25200	152	458
25201	152	460
25202	152	461
25203	151	462
25204	149	468
25205	147	474
25206	148	479
25207	151	480
25208	151	482
25209	150	481
25210	152	483
25211	151	485
25212	151	487
25213	150	489
25214	150	488
25215	149	484
25216	149	491
25217	151	489
25218	152	501
25219	152	501
25220	154	506
25221	152	502
25222	152	507
25223	151	508
25224	150	511
25225	150	512
25226	148	514
25227	148	516
25228	149	522
25229	149	526
25230	149	524
25231	149	525
25232	148	529
25233	148	528
25234	147	528
25235	146	521
25236	146	534
25237	146	541
25238	148	546
25239	146	542
25240	145	540
25241	140	531
25242	139	524
25243	138	523
25244	137	520
25245	139	525
25246	141	523
25247	141	522
25248	141	522
25249	140	520
25250	137	519
25251	137	518
25252	138	513
25253	139	517
25254	137	511
25255	136	507
25256	137	506
25257	136	505
25258	135	507
25259	136	511
25260	135	510
25261	131	505
25262	132	507
25263	133	510
25264	133	509
25265	132	509
25266	131	506
25267	132	507
25268	132	510
25269	131	515
25270	132	514
25271	132	514
25272	132	516
25273	133	518
25274	135	512
25275	134	510
25276	134	508
25277	133	509
25278	134	512
25279	134	520
25280	134	514
25281	134	515
25282	135	516
25283	135	517
25284	137	520
25285	136	517
25286	136	522
25287	137	525
25288	137	526
25289	134	527
25290	132	530
25291	127	528
25292	127	526
25293	125	525
25294	122	522
25295	119	521
25296	119	521
25297	120	521
25298	120	521
25299	115	507
25300	115	508
25301	115	509
25302	115	510
25303	116	512
25304	117	512
25305	117	514
25306	118	510
25307	116	509
25308	116	510
25309	116	513
25310	115	509
25311	114	509
25312	109	508
25313	106	508
25314	104	502
25315	103	503
25316	102	502
25317	103	504
25318	100	508
25319	102	514
25320	99	510
25321	99	512
25322	101	516
25323	98	511
25324	98	510
25325	95	503
25326	92	498
25327	92	498
25328	93	500
25329	93	500
25330	93	507
25331	93	499
25332	91	499
25333	89	494
25334	87	481
25335	85	477
25336	85	476
25337	85	471
25338	84	471
25339	81	469
25340	82	479
25341	82	484
25342	83	482
25343	84	481
25344	84	484
25345	84	485
25346	83	481
25347	84	480
25348	85	476
25349	85	471
25350	82	467
25351	82	469
25352	83	462
25353	84	464
25354	84	459
25355	84	454
25356	84	452
25357	83	449
25358	80	445
25359	80	438
25360	80	434
25361	78	432
25362	78	424
25363	78	422
25364	78	414
25365	78	411
25366	76	413
25367	76	402
25368	76	400
25369	73	399
25370	72	399
25371	70	398
25372	70	394
25373	69	391
25374	69	390
25375	70	386
25376	71	387
25377	71	389
25378	71	388
25379	70	388
25380	69	383
25381	69	380
25382	69	379
25383	69	376
25384	69	369
25385	68	372
25386	68	372
25387	66	361
25388	67	356
25389	66	351
25390	66	350
25391	68	352
25392	68	355
25393	67	362
25394	67	365
25395	67	365
25396	66	364
25397	64	365
25398	67	367
25399	67	371
25400	68	378
25401	69	379
25402	65	366
25403	64	364
25404	66	363
25405	64	364
25406	64	370
25407	62	371
25408	62	369
25409	64	369
25410	63	368
25411	63	364
25412	65	368
25413	62	358
25414	61	360
25415	63	358
25416	64	359
25417	63	358
25418	63	356
25419	64	351
25420	65	356
25421	67	362
25422	69	363
25423	69	373
25424	72	374
25425	72	373
25426	73	371
25427	72	374
25428	73	376
25429	74	375
25430	74	376
25431	73	379
25432	73	383
25433	74	390
25434	77	394
25435	77	394
25436	77	391
25437	77	391
25438	77	388
25439	79	389
25440	79	398
25441	79	393
25442	79	393
25443	79	393
25444	81	398
25445	82	403
25446	81	404
25447	80	408
25448	80	410
25449	80	413
25450	80	414
25451	81	413
25452	81	412
25453	82	410
25454	82	410
25455	82	407
25456	82	406
25457	81	409
25458	81	409
25459	81	409
25460	82	408
25461	82	409
25462	81	408
25463	81	408
25464	81	407
25465	81	411
25466	81	413
25467	82	415
25468	83	415
25469	83	414
25470	82	407
25471	81	407
25472	81	407
25473	79	408
25474	79	410
25475	79	408
25476	80	409
25477	80	409
25478	81	411
25479	83	411
25480	83	411
25481	83	403
25482	83	401
25483	83	399
25484	80	400
25485	80	400
25486	81	400
25487	81	401
25488	82	402
25489	82	397
25490	82	389
25491	80	382
25492	80	373
25493	79	372
25494	78	367
25495	79	364
25496	77	365
25497	76	365
25498	76	362
25499	75	361
25500	75	360
25501	75	360
25502	74	358
25503	74	363
25504	76	367
25505	76	362
25506	76	363
25507	81	365
25508	81	365
25509	81	363
25510	81	364
25511	82	363
25512	83	363
25513	83	363
25514	82	366
25515	82	366
25516	86	367
25517	86	366
25518	87	371
25519	87	370
25520	87	371
25521	88	370
25522	88	367
25523	87	364
25524	87	368
25525	87	368
25526	87	373
25527	87	367
25528	87	363
25529	87	365
25530	86	364
25531	85	363
25532	85	366
25533	88	369
25534	88	367
25535	88	367
25536	88	365
25537	89	368
25538	92	374
25539	93	373
25540	94	375
25541	94	380
25542	92	382
25543	93	384
25544	93	383
25545	94	394
25546	93	390
25547	95	395
25548	94	393
25549	94	396
25550	96	400
25551	97	396
25552	96	391
25553	97	389
25554	99	391
25555	99	390
25556	100	394
25557	100	393
25558	100	398
25559	101	405
25560	101	406
25561	101	401
25562	101	400
25563	101	400
25564	101	396
25565	102	394
25566	100	394
25567	101	397
25568	102	397
25569	103	402
25570	102	410
25571	100	410
25572	98	404
25573	98	399
25574	95	391
25575	95	394
25576	94	390
25577	93	387
25578	94	384
25579	93	380
25580	92	382
25581	91	382
25582	89	378
25583	88	375
25584	86	363
25585	84	362
25586	85	367
25587	83	377
25588	80	373
25589	77	376
25590	78	365
25591	77	363
25592	77	362
25593	74	363
25594	73	362
25595	75	365
25596	75	367
25597	74	366
25598	75	364
25599	76	361
25600	77	358
25601	77	355
25602	78	356
25603	77	362
25604	77	361
25605	77	361
25606	79	370
25607	79	371
25608	79	375
25609	79	377
25610	81	375
25611	81	376
25612	82	379
25613	82	380
25614	82	379
25615	82	377
25616	82	376
25617	82	375
25618	82	374
25619	81	372
25620	81	373
25621	81	374
25622	82	378
25623	82	379
25624	82	377
25625	83	377
25626	84	377
25627	84	378
25628	84	377
25629	84	377
25630	81	376
25631	81	377
25632	81	378
25633	81	381
25634	82	382
25635	81	381
25636	80	383
25637	79	381
25638	79	380
25639	80	382
25640	80	383
25641	80	383
25642	81	383
25643	81	386
25644	80	386
25645	80	386
25646	78	387
25647	78	385
25648	79	381
25649	79	379
25650	79	380
25651	79	379
25652	81	380
25653	82	382
25654	82	378
25655	82	374
25656	79	369
25657	78	368
25658	74	366
25659	74	366
25660	75	365
25661	76	363
25662	76	364
25663	75	363
25664	75	359
25665	75	357
25666	75	353
25667	74	350
25668	74	348
25669	74	344
25670	74	345
25671	73	343
25672	72	344
25673	72	346
25674	71	348
25675	70	347
25676	71	344
25677	69	339
25678	69	338
25679	69	339
25680	69	338
25681	69	338
25682	69	340
25683	70	337
25684	68	333
25685	69	332
25686	69	332
25687	64	325
25688	64	325
25689	64	325
25690	64	324
25691	61	323
25692	61	317
25693	61	317
25694	60	314
25695	60	307
25696	57	298
25697	55	295
25698	54	291
25699	53	283
25700	51	282
25701	50	277
25702	50	272
25703	50	270
25704	52	268
25705	52	265
25706	51	268
25707	50	256
25708	50	258
25709	49	252
25710	48	249
25711	45	245
25712	45	244
25713	46	245
25714	47	246
25715	47	245
25716	46	242
25717	48	237
25718	48	237
25719	47	238
25720	47	229
25721	48	231
25722	48	232
25723	48	231
25724	46	230
25725	46	232
25726	46	234
25727	46	234
25728	46	231
25729	45	231
25730	45	231
25731	47	232
25732	47	235
25733	48	238
25734	48	239
25735	50	240
25736	51	242
25737	50	236
25738	50	228
25739	50	225
25740	50	217
25741	49	217
25742	49	214
25743	50	212
25744	49	216
25745	50	212
25746	53	208
25747	53	205
25748	53	205
25749	51	204
25750	51	203
25751	52	206
25752	54	207
25753	52	206
25754	52	201
25755	51	197
25756	51	196
25757	48	188
25758	48	187
25759	47	186
25760	47	180
25761	46	176
25762	46	173
25763	44	171
25764	44	173
25765	44	174
25766	44	174
25767	44	171
25768	44	175
25769	46	177
25770	46	173
25771	47	174
25772	48	177
25773	50	178
25774	50	180
25775	50	179
25776	50	180
25777	49	179
25778	50	181
25779	51	181
25780	52	182
25781	52	180
25782	52	182
25783	52	183
25784	51	183
25785	50	185
25786	49	181
25787	49	178
25788	49	179
25789	49	179
25790	48	180
25791	48	183
25792	47	183
25793	48	182
25794	48	183
25795	49	185
25796	47	181
25797	47	177
25798	47	175
25799	47	174
25800	47	176
25801	48	176
25802	48	176
25803	47	170
25804	47	172
25805	47	172
25806	48	172
25807	48	173
25808	47	174
25809	47	174
25810	47	172
25811	47	177
25812	48	185
25813	48	189
25814	50	190
25815	50	190
25816	53	190
25817	53	189
25818	53	189
25819	53	189
25820	53	188
25821	53	187
25822	54	187
25823	54	187
25824	55	185
25825	55	186
25826	56	187
25827	56	190
25828	56	193
25829	57	193
25830	58	195
25831	58	197
25832	58	201
25833	60	205
25834	63	207
25835	63	205
25836	65	205
25837	65	209
25838	65	209
25839	65	208
25840	65	209
25841	65	208
25842	65	204
25843	64	201
25844	64	194
25845	63	195
25846	63	195
25847	64	196
25848	66	199
25849	66	204
25850	67	206
25851	67	209
25852	68	211
25853	68	212
25854	68	210
25855	68	209
25856	69	204
25857	69	204
25858	69	205
25859	69	205
25860	70	204
25861	70	207
25862	70	208
25863	70	206
25864	68	203
25865	71	210
25866	69	211
25867	70	210
25868	68	208
25869	69	213
25870	69	209
25871	69	208
25872	68	209
25873	68	207
25874	68	208
25875	68	208
25876	68	209
25877	68	210
25878	69	210
25879	70	212
25880	70	210
25881	70	210
25882	71	210
25883	72	208
25884	73	214
25885	71	217
25886	71	218
25887	72	221
25888	71	229
25889	71	230
25890	71	230
25891	71	232
25892	71	232
25893	71	233
25894	71	236
25895	72	238
25896	71	238
25897	70	241
25898	71	245
25899	71	249
25900	71	250
25901	72	252
25902	71	254
25903	70	258
25904	70	261
25905	70	261
25906	71	270
25907	71	271
25908	72	272
25909	71	269
25910	71	269
25911	71	270
25912	70	270
25913	70	271
25914	71	270
25915	71	271
25916	71	270
25917	71	270
25918	72	273
25919	71	274
25920	71	273
25921	71	275
25922	71	282
25923	69	281
25924	70	280
25925	69	279
25926	70	282
25927	71	282
25928	71	282
25929	71	284
25930	70	286
25931	71	288
25932	71	291
25933	71	290
25934	71	286
25935	71	284
25936	72	282
25937	72	283
25938	72	284
25939	72	286
25940	72	288
25941	72	290
25942	72	290
25943	71	294
25944	71	293
25945	71	291
25946	70	289
25947	71	292
25948	71	292
25949	71	293
25950	71	292
25951	73	292
25952	72	292
25953	72	293
25954	72	293
25955	72	288
25956	72	290
25957	71	291
25958	71	289
25959	73	289
25960	72	289
25961	72	290
25962	72	291
25963	72	288
25964	71	284
25965	69	282
25966	68	279
25967	67	278
25968	67	279
25969	67	279
25970	67	280
25971	65	279
25972	63	277
25973	60	274
25974	61	274
25975	59	275
25976	60	282
25977	62	283
25978	62	283
25979	62	282
25980	61	284
25981	60	278
25982	60	279
25983	60	276
25984	60	271
25985	58	269
25986	57	269
25987	55	271
25988	55	265
25989	55	265
25990	55	266
25991	55	267
25992	55	269
25993	55	270
25994	55	269
25995	55	273
25996	55	271
25997	54	272
25998	54	268
25999	52	266
26000	50	261
26001	49	261
26002	49	261
26003	48	257
26004	48	257
26005	52	259
26006	53	262
26007	53	263
26008	55	263
26009	60	262
26010	60	264
26011	59	264
26012	59	260
26013	59	259
26014	56	253
26015	56	253
26016	56	254
26017	57	253
26018	55	253
26019	55	252
26020	54	255
26021	54	257
26022	53	256
26023	53	253
26024	53	254
26025	53	256
26026	53	257
26027	53	256
26028	54	256
26029	53	254
26030	53	254
26031	55	252
26032	54	249
26033	54	250
26034	53	247
26035	55	247
26036	53	242
26037	53	240
26038	53	239
26039	51	235
26040	52	236
26041	51	231
26042	51	231
26043	51	234
26044	51	230
26045	51	229
26046	50	229
26047	50	231
26048	50	229
26049	49	224
26050	49	222
26051	49	225
26052	47	224
26053	46	222
26054	43	214
26055	43	214
26056	44	210
26057	43	210
26058	43	208
26059	42	208
26060	42	208
26061	42	207
26062	42	206
26063	42	208
26064	42	208
26065	41	208
26066	41	207
26067	40	208
26068	41	209
26069	40	205
26070	40	206
26071	40	204
26072	41	206
26073	41	207
26074	41	207
26075	41	207
26076	41	209
26077	41	211
26078	40	206
26079	41	206
26080	41	210
26081	40	207
26082	41	208
26083	41	210
26084	41	210
26085	41	213
26086	41	211
26087	43	213
26088	43	217
26089	43	219
26090	43	216
26091	41	216
26092	40	213
26093	40	209
26094	40	207
26095	42	208
26096	41	207
26097	42	207
26098	42	210
26099	43	212
26100	43	212
26101	44	213
26102	44	217
26103	44	222
26104	44	221
26105	45	221
26106	45	222
26107	45	223
26108	45	226
26109	45	225
26110	45	223
26111	46	223
26112	47	223
26113	47	229
26114	47	228
26115	47	228
26116	46	230
26117	46	229
26118	46	229
26119	46	231
26120	47	235
26121	48	236
26122	48	239
26123	50	240
26124	50	242
26125	49	241
26126	49	239
26127	49	237
26128	47	239
26129	48	239
26130	48	241
26131	48	241
26132	48	240
26133	47	238
26134	46	242
26135	46	242
26136	46	241
26137	46	243
26138	47	243
26139	47	243
26140	47	243
26141	48	244
26142	48	243
26143	48	242
26144	48	244
26145	48	246
26146	48	246
26147	48	247
26148	48	245
26149	47	245
26150	47	245
26151	47	245
26152	47	242
26153	48	239
26154	49	239
26155	47	238
26156	45	239
26157	45	239
26158	43	240
26159	41	237
26160	41	231
26161	40	229
26162	40	229
26163	41	230
26164	41	233
26165	41	232
26166	41	230
26167	41	228
26168	41	223
26169	42	224
26170	42	223
26171	42	223
26172	42	220
26173	42	220
26174	42	221
26175	42	223
26176	42	224
26177	42	221
26178	41	221
26179	38	220
26180	38	219
26181	38	221
26182	38	223
26183	38	226
26184	40	232
26185	40	232
26186	38	229
26187	39	227
26188	39	228
26189	39	231
26190	39	231
26191	38	230
26192	38	228
26193	39	227
26194	39	227
26195	39	227
26196	39	227
26197	39	223
26198	39	223
26199	38	223
26200	38	222
26201	38	221
26202	38	221
26203	39	220
26204	38	220
26205	40	217
26206	40	216
26207	41	213
26208	41	210
26209	41	209
26210	42	206
26211	42	206
26212	42	208
26213	42	206
26214	43	209
26215	43	209
26216	43	212
26217	43	212
26218	42	211
26219	42	204
26220	42	203
26221	41	201
26222	41	198
26223	40	201
26224	40	206
26225	40	205
26226	40	202
26227	41	201
26228	39	200
26229	39	200
26230	38	201
26231	39	197
26232	39	196
26233	38	198
26234	38	198
26235	39	200
26236	39	197
26237	38	197
26238	38	195
26239	38	192
26240	39	190
26241	38	189
26242	38	189
26243	38	193
26244	38	195
26245	38	198
26246	38	199
26247	39	199
26248	38	201
26249	38	203
26250	38	205
26251	38	209
26252	37	206
26253	38	207
26254	39	204
26255	39	207
26256	39	209
26257	39	207
26258	39	208
26259	40	214
26260	39	217
26261	39	216
26262	38	214
26263	36	211
26264	36	205
26265	36	206
26266	35	204
26267	35	204
26268	35	202
26269	34	203
26270	34	199
26271	35	197
26272	35	202
26273	33	198
26274	32	198
26275	34	197
26276	34	197
26277	33	197
26278	32	196
26279	32	198
26280	31	195
26281	30	195
26282	30	194
26283	30	192
26284	30	192
26285	30	189
26286	30	187
26287	30	185
26288	31	185
26289	31	186
26290	31	186
26291	31	185
26292	30	185
26293	30	184
26294	30	184
26295	30	182
26296	30	182
26297	30	182
26298	30	181
26299	30	181
26300	30	182
26301	30	183
26302	30	183
26303	29	185
26304	28	189
26305	29	189
26306	28	190
26307	28	192
26308	28	189
26309	28	189
26310	28	191
26311	27	191
26312	27	191
26313	27	191
26314	26	189
26315	26	187
26316	26	187
26317	26	185
26318	27	183
26319	27	181
26320	28	179
26321	28	181
26322	28	181
26323	28	182
26324	28	183
26325	28	184
26326	28	181
26327	28	173
26328	28	173
26329	30	174
26330	30	174
26331	30	175
26332	30	176
26333	30	172
26334	28	173
26335	28	172
26336	28	174
26337	28	176
26338	27	174
26339	27	172
26340	27	171
26341	27	170
26342	27	170
26343	27	172
26344	26	173
26345	26	173
26346	26	173
26347	25	172
26348	25	172
26349	25	172
26350	25	172
26351	25	172
26352	25	170
26353	25	170
26354	25	172
26355	24	171
26356	25	170
26357	25	166
26358	25	162
26359	25	162
26360	25	162
26361	24	164
26362	24	164
26363	24	163
26364	25	159
26365	24	158
26366	24	158
26367	24	155
26368	24	154
26369	24	153
26370	24	153
26371	24	153
26372	24	149
26373	24	149
26374	24	149
26375	24	143
26376	24	140
26377	25	135
26378	24	138
26379	24	137
26380	24	137
26381	24	137
26382	23	138
26383	24	136
26384	24	135
26385	24	131
26386	24	125
26387	24	123
26388	24	123
26389	23	124
26390	23	123
26391	22	120
26392	22	119
26393	22	118
26394	21	116
26395	21	112
26396	21	110
26397	21	110
26398	19	112
26399	19	112
26400	19	110
26401	19	106
26402	18	102
26403	17	102
26404	17	100
26405	17	102
26406	17	102
26407	17	102
26408	17	102
26409	17	102
26410	17	102
26411	17	101
26412	17	104
26413	17	103
26414	17	103
26415	15	103
26416	15	103
26417	15	104
26418	15	102
26419	15	101
26420	14	100
26421	14	100
26422	14	100
26423	14	99
26424	14	98
26425	15	98
26426	15	97
26427	15	96
26428	16	96
26429	18	95
26430	18	91
26431	17	91
26432	17	88
26433	17	86
26434	17	86
26435	17	85
26436	17	85
26437	17	85
26438	17	85
26439	16	83
26440	16	80
26441	16	76
26442	16	76
26443	16	77
26444	16	75
26445	16	74
26446	16	74
26447	16	75
26448	16	74
26449	16	74
26450	16	74
26451	16	72
26452	16	71
26453	16	71
26454	16	71
26455	15	71
26456	15	71
26457	15	71
26458	15	71
26459	15	71
26460	15	71
26461	15	71
